po_id,supplier_id,material_category,order_date,promised_date,delivery_date,ordered_quantity,received_quantity,rejected_quantity,contract_price,actual_unit_price,is_contract
PO01297,SUP022,传感器芯片,2025-07-18,2025-08-06,2025-08-04,10000,9902,77,30.23,30.07,1
PO01632,SUP028,存储芯片,2025-07-18,2025-08-15,2025-08-15,5500,5444,54,42.79,42.85,1
PO01127,SUP019,传感器芯片,2025-07-19,2025-08-28,2025-08-27,10500,10267,81,27.56,27.5,1
PO01222,SUP021,传感器芯片,2025-07-19,2025-08-19,2025-08-18,8500,8291,79,25.29,24.61,1
PO00033,SUP001,MCU控制芯片,2025-07-20,2025-08-24,2025-08-23,4200,4066,224,40.43,47.39,1
PO00205,SUP004,MCU控制芯片,2025-07-20,2025-09-02,2025-08-31,10800,10301,160,32.43,30.73,1
PO00299,SUP005,MCU控制芯片,2025-07-20,2025-08-18,2025-08-15,10500,10493,138,34.47,33.72,0
PO00425,SUP008,功率半导体,2025-07-20,2025-08-24,2025-08-23,9200,8786,372,25.95,25.21,1
PO00898,SUP015,模拟芯片,2025-07-20,2025-08-06,2025-08-04,13800,13120,158,17.11,17.13,1
PO00121,SUP003,MCU控制芯片,2025-07-21,2025-08-18,2025-08-17,6000,5956,57,32.91,33.09,1
PO00164,SUP003,MCU控制芯片,2025-07-21,2025-08-21,2025-08-18,4000,3918,25,32.91,32.79,1
PO00261,SUP005,MCU控制芯片,2025-07-21,2025-08-16,2025-08-13,13000,12961,164,34.47,37.56,1
PO00574,SUP010,功率半导体,2025-07-21,2025-08-29,2025-08-26,3500,3430,23,21.51,22.08,1
PO00584,SUP010,功率半导体,2025-07-21,2025-08-27,2025-08-25,8600,8371,74,21.51,21.83,1
PO00787,SUP014,模拟芯片,2025-07-21,2025-08-22,2025-08-21,10500,10497,74,19.84,20.13,1
PO00846,SUP015,模拟芯片,2025-07-21,2025-08-08,2025-08-19,14600,14027,160,17.11,18.02,1
PO01010,SUP017,模拟芯片,2025-07-21,2025-08-12,2025-08-10,12000,11678,85,15.65,15.69,1
PO01017,SUP017,模拟芯片,2025-07-21,2025-08-14,2025-08-17,5000,4926,34,15.65,15.79,1
PO01432,SUP024,传感器芯片,2025-07-21,2025-08-16,2025-08-23,8000,7246,388,24.89,25.31,1
PO01439,SUP024,传感器芯片,2025-07-21,2025-08-14,2025-08-24,11000,10001,514,24.89,31.43,1
PO01251,SUP021,传感器芯片,2025-07-22,2025-08-20,2025-08-18,4500,4492,33,25.29,25.32,1
PO01429,SUP024,传感器芯片,2025-07-22,2025-08-18,2025-08-18,3000,2792,157,24.89,24.67,1
PO01647,SUP028,存储芯片,2025-07-22,2025-08-25,2025-08-23,10500,10263,69,42.79,43.07,1
PO00443,SUP008,功率半导体,2025-07-23,2025-09-02,2025-08-31,13700,13475,515,25.95,25.72,1
PO00951,SUP016,模拟芯片,2025-07-23,2025-09-09,2025-09-08,8200,7998,52,16.57,16.43,1
PO01147,SUP020,传感器芯片,2025-07-23,2025-09-01,2025-08-30,7900,7601,312,24.01,23.42,1
PO01496,SUP025,存储芯片,2025-07-23,2025-09-06,2025-09-06,12000,11846,89,42.2,41.85,1
PO00190,SUP004,MCU控制芯片,2025-07-24,2025-09-06,2025-09-09,6400,6318,88,32.43,32.64,1
PO01561,SUP027,存储芯片,2025-07-24,2025-08-24,2025-09-02,4500,4206,221,51.65,55.29,0
PO00123,SUP003,MCU控制芯片,2025-07-25,2025-08-25,2025-08-23,13000,12793,101,32.91,33.86,1
PO00312,SUP006,MCU控制芯片,2025-07-25,2025-08-31,2025-08-28,8100,7976,297,32.85,33.93,1
PO00338,SUP006,MCU控制芯片,2025-07-25,2025-08-28,2025-08-25,6000,5990,256,32.85,33.1,1
PO00364,SUP007,功率半导体,2025-07-25,2025-08-25,2025-08-25,9000,8765,76,25.7,25.75,1
PO00408,SUP007,功率半导体,2025-07-25,2025-08-23,2025-08-20,4800,4793,35,25.7,25.56,1
PO00750,SUP013,模拟芯片,2025-07-25,2025-08-21,2025-08-21,2500,2437,27,19.27,19.4,1
PO00276,SUP005,MCU控制芯片,2025-07-26,2025-08-19,2025-08-17,12500,12434,174,34.47,37.03,1
PO00277,SUP005,MCU控制芯片,2025-07-26,2025-08-21,2025-08-20,8500,8322,132,34.47,39.61,1
PO00424,SUP008,功率半导体,2025-07-26,2025-08-31,2025-08-28,4000,3799,131,25.95,26.12,1
PO01649,SUP028,存储芯片,2025-07-26,2025-08-27,2025-08-26,13500,13400,118,42.79,42.32,1
PO01675,SUP028,存储芯片,2025-07-26,2025-08-23,2025-08-21,13500,13133,111,42.79,42.6,1
PO00333,SUP006,MCU控制芯片,2025-07-27,2025-09-04,2025-09-03,14000,13930,557,32.85,32.88,1
PO00341,SUP006,MCU控制芯片,2025-07-27,2025-09-02,2025-09-02,8300,8068,335,32.85,33.17,1
PO00401,SUP007,功率半导体,2025-07-27,2025-08-27,2025-08-26,4000,3981,22,25.7,25.51,1
PO00854,SUP015,模拟芯片,2025-07-27,2025-08-14,2025-08-12,10000,9356,125,17.11,16.81,1
PO00986,SUP017,模拟芯片,2025-07-27,2025-08-22,2025-08-22,9000,8995,68,15.65,15.68,1
PO01226,SUP021,传感器芯片,2025-07-27,2025-08-29,2025-08-31,8500,8395,73,25.29,25.28,1
PO00036,SUP001,MCU控制芯片,2025-07-28,2025-08-29,2025-08-27,4200,3952,221,40.43,42.94,0
PO00039,SUP001,MCU控制芯片,2025-07-28,2025-08-29,2025-08-28,9000,8474,502,40.43,37.28,1
PO00724,SUP013,模拟芯片,2025-07-28,2025-08-24,2025-08-23,14200,14023,107,19.27,19.21,1
PO00768,SUP013,模拟芯片,2025-07-28,2025-08-24,2025-08-21,9000,8929,85,19.27,19.65,1
PO01462,SUP025,存储芯片,2025-07-28,2025-09-11,2025-09-08,7500,7383,54,42.2,43.36,1
PO00141,SUP003,MCU控制芯片,2025-07-29,2025-08-25,2025-08-25,3500,3494,27,32.91,33.83,1
PO00309,SUP006,MCU控制芯片,2025-07-29,2025-09-06,2025-09-04,4600,4520,197,32.85,33.89,1
PO00667,SUP012,功率半导体,2025-07-29,2025-08-14,2025-08-13,6800,6417,78,24.03,23.76,1
PO00930,SUP016,模拟芯片,2025-07-29,2025-09-14,2025-09-13,4800,4721,25,16.57,17.09,1
PO01331,SUP023,传感器芯片,2025-07-29,2025-08-21,2025-08-20,2400,2339,20,29.62,29.92,1
PO01762,SUP030,存储芯片,2025-07-29,2025-08-17,2025-08-16,12800,12608,95,47.57,46.54,1
PO00129,SUP003,MCU控制芯片,2025-07-30,2025-08-28,2025-08-27,14500,14238,97,32.91,33.22,1
PO00332,SUP006,MCU控制芯片,2025-07-30,2025-09-03,2025-09-01,2400,2336,96,32.85,33.01,1
PO00472,SUP008,功率半导体,2025-07-30,2025-09-06,2025-09-06,4000,3979,153,25.95,25.7,1
PO00693,SUP012,功率半导体,2025-07-30,2025-08-16,2025-08-16,7900,7723,98,24.03,23.69,1
PO00699,SUP012,功率半导体,2025-07-30,2025-08-16,2025-08-15,3900,3693,46,24.03,24.9,1
PO00806,SUP014,模拟芯片,2025-07-30,2025-08-31,2025-08-31,10000,9990,85,19.84,18.95,1
PO01563,SUP027,存储芯片,2025-07-30,2025-08-25,2025-08-24,2600,2531,140,51.65,47.0,1
PO00651,SUP011,功率半导体,2025-07-31,2025-09-08,2025-09-05,3500,3355,37,25.67,25.74,1
PO00011,SUP001,MCU控制芯片,2025-08-01,2025-09-07,2025-09-06,8800,8753,459,40.43,44.93,0
PO00504,SUP009,功率半导体,2025-08-01,2025-08-25,2025-08-22,3500,3359,45,23.47,21.26,1
PO00925,SUP016,模拟芯片,2025-08-01,2025-09-15,2025-09-12,9200,9056,80,16.57,16.28,1
PO01061,SUP018,模拟芯片,2025-08-01,2025-08-30,2025-08-27,4000,3895,36,19.23,20.29,0
PO01213,SUP021,传感器芯片,2025-08-01,2025-09-03,2025-09-01,12500,12350,97,25.29,24.76,1
PO01468,SUP025,存储芯片,2025-08-01,2025-09-15,2025-09-14,14000,13903,109,42.2,41.5,1
PO01672,SUP028,存储芯片,2025-08-01,2025-09-02,2025-09-02,11500,11500,94,42.79,42.06,1
PO00509,SUP009,功率半导体,2025-08-02,2025-08-22,2025-08-20,13000,12528,222,23.47,23.2,0
PO00899,SUP015,模拟芯片,2025-08-02,2025-08-20,2025-08-18,14600,13641,182,17.11,17.05,1
PO01074,SUP018,模拟芯片,2025-08-02,2025-09-01,2025-08-31,12000,11687,104,19.23,19.54,1
PO01342,SUP023,传感器芯片,2025-08-02,2025-08-29,2025-08-26,5200,5067,35,29.62,29.65,1
PO01363,SUP023,传感器芯片,2025-08-02,2025-08-25,2025-08-22,12600,12248,88,29.62,28.88,1
PO01653,SUP028,存储芯片,2025-08-02,2025-09-02,2025-08-30,5500,5421,43,42.79,42.56,1
PO00062,SUP002,MCU控制芯片,2025-08-03,2025-09-01,2025-08-30,13800,13712,105,34.81,34.57,1
PO00232,SUP004,MCU控制芯片,2025-08-03,2025-09-17,2025-09-22,14000,13591,187,32.43,33.83,1
PO00350,SUP006,MCU控制芯片,2025-08-03,2025-09-09,2025-09-08,3800,3673,166,32.85,33.14,1
PO00390,SUP007,功率半导体,2025-08-03,2025-08-31,2025-08-29,8800,8761,71,25.7,25.18,1
PO00522,SUP009,功率半导体,2025-08-03,2025-08-29,2025-08-26,7500,7185,100,23.47,22.49,1
PO00674,SUP012,功率半导体,2025-08-03,2025-08-16,2025-08-24,13000,12848,140,24.03,23.91,1
PO00811,SUP014,模拟芯片,2025-08-03,2025-09-04,2025-09-02,2500,2483,29,19.84,19.91,1
PO00131,SUP003,MCU控制芯片,2025-08-04,2025-09-01,2025-08-29,11500,11269,95,32.91,33.06,1
PO00605,SUP011,功率半导体,2025-08-04,2025-09-06,2025-09-06,3300,3053,43,25.67,25.49,1
PO01168,SUP020,传感器芯片,2025-08-04,2025-09-10,2025-09-08,4000,3817,165,24.01,23.54,1
PO01428,SUP024,传感器芯片,2025-08-04,2025-08-31,2025-08-28,4000,3902,225,24.89,23.59,1
PO01435,SUP024,传感器芯片,2025-08-04,2025-09-02,2025-08-30,10000,8945,506,24.89,23.67,1
PO00284,SUP005,MCU控制芯片,2025-08-05,2025-08-31,2025-08-31,9000,8868,151,34.47,38.29,1
PO01108,SUP019,传感器芯片,2025-08-05,2025-09-15,2025-09-15,13000,12780,115,27.56,27.68,1
PO01520,SUP026,存储芯片,2025-08-05,2025-09-14,2025-09-11,4900,4850,39,48.9,48.91,1
PO01569,SUP027,存储芯片,2025-08-05,2025-09-01,2025-09-09,10100,9422,528,51.65,59.87,1
PO00656,SUP011,功率半导体,2025-08-07,2025-09-10,2025-09-08,13000,12354,156,25.67,26.19,1
PO01499,SUP025,存储芯片,2025-08-07,2025-09-19,2025-09-19,4000,3886,30,42.2,41.92,1
PO01739,SUP029,存储芯片,2025-08-07,2025-09-16,2025-09-16,2300,2265,15,49.51,47.89,1
PO01795,SUP030,存储芯片,2025-08-07,2025-08-27,2025-08-24,8600,8446,65,47.57,47.29,1
PO00316,SUP006,MCU控制芯片,2025-08-08,2025-09-11,2025-09-08,11400,10719,413,32.85,32.47,1
PO00558,SUP010,功率半导体,2025-08-08,2025-09-15,2025-09-15,12900,12532,95,21.51,22.02,1
PO00730,SUP013,模拟芯片,2025-08-08,2025-09-05,2025-09-02,2800,2776,18,19.27,19.19,1
PO00932,SUP016,模拟芯片,2025-08-08,2025-09-23,2025-09-20,13400,13138,103,16.57,16.52,1
PO01072,SUP018,模拟芯片,2025-08-08,2025-09-06,2025-09-04,10000,9716,75,19.23,18.97,1
PO01304,SUP022,传感器芯片,2025-08-08,2025-08-25,2025-08-22,7000,6816,46,30.23,29.98,1
PO01400,SUP024,传感器芯片,2025-08-08,2025-09-01,2025-09-14,8500,8274,453,24.89,26.58,1
PO01527,SUP026,存储芯片,2025-08-08,2025-09-15,2025-09-15,11500,11429,93,48.9,48.52,1
PO00021,SUP001,MCU控制芯片,2025-08-09,2025-09-10,2025-09-21,7800,7506,392,40.43,47.43,1
PO00068,SUP002,MCU控制芯片,2025-08-09,2025-09-03,2025-09-03,14000,13584,114,34.81,33.64,1
PO00203,SUP004,MCU控制芯片,2025-08-09,2025-09-18,2025-09-18,9400,9025,114,32.43,36.66,0
PO00223,SUP004,MCU控制芯片,2025-08-09,2025-09-18,2025-09-17,12000,11994,150,32.43,30.59,1
PO00835,SUP014,模拟芯片,2025-08-09,2025-09-08,2025-09-07,3000,2962,18,19.84,19.72,1
PO01258,SUP021,传感器芯片,2025-08-09,2025-09-11,2025-09-08,5000,4986,43,25.29,25.8,1
PO01368,SUP023,传感器芯片,2025-08-09,2025-09-04,2025-09-03,7200,7176,61,29.62,30.06,1
PO01372,SUP023,传感器芯片,2025-08-09,2025-09-02,2025-08-30,2400,2369,18,29.62,29.21,1
PO01666,SUP028,存储芯片,2025-08-09,2025-09-06,2025-09-10,13500,13363,110,42.79,42.43,1
PO00386,SUP007,功率半导体,2025-08-10,2025-09-08,2025-09-06,2600,2569,15,25.7,25.69,1
PO00391,SUP007,功率半导体,2025-08-10,2025-09-05,2025-09-05,12000,11977,76,25.7,25.55,1
PO01150,SUP020,传感器芯片,2025-08-10,2025-09-16,2025-09-15,3600,3572,133,24.01,23.82,1
PO01178,SUP020,传感器芯片,2025-08-10,2025-09-14,2025-09-14,8700,8292,356,24.01,23.81,1
PO01360,SUP023,传感器芯片,2025-08-10,2025-09-03,2025-09-02,14600,14219,111,29.62,29.87,1
PO00300,SUP005,MCU控制芯片,2025-08-11,2025-09-03,2025-09-02,6000,5999,91,34.47,36.27,1
PO00365,SUP007,功率半导体,2025-08-11,2025-09-11,2025-09-17,9600,9588,91,25.7,25.21,1
PO01542,SUP026,存储芯片,2025-08-11,2025-09-17,2025-09-14,11400,11355,73,48.9,48.56,1
PO00233,SUP004,MCU控制芯片,2025-08-12,2025-09-21,2025-09-28,13200,12783,205,32.43,31.23,0
PO00238,SUP004,MCU控制芯片,2025-08-12,2025-09-24,2025-09-23,13800,13596,209,32.43,32.17,1
PO00501,SUP009,功率半导体,2025-08-12,2025-09-01,2025-09-05,9000,8701,138,23.47,22.58,1
PO00543,SUP010,功率半导体,2025-08-12,2025-09-22,2025-09-25,12000,11840,79,21.51,20.98,1
PO01387,SUP024,传感器芯片,2025-08-12,2025-09-04,2025-09-01,6000,5984,326,24.89,24.9,1
PO01391,SUP024,传感器芯片,2025-08-12,2025-09-09,2025-09-22,10000,9016,500,24.89,19.09,1
PO01051,SUP018,模拟芯片,2025-08-13,2025-09-13,2025-09-11,12000,11901,98,19.23,19.7,1
PO01186,SUP020,传感器芯片,2025-08-13,2025-09-17,2025-09-27,4100,3884,142,24.01,23.89,1
PO01351,SUP023,传感器芯片,2025-08-13,2025-09-08,2025-09-05,11600,11522,97,29.62,30.01,1
PO01571,SUP027,存储芯片,2025-08-13,2025-09-14,2025-09-21,4000,3521,207,51.65,47.9,1
PO00317,SUP006,MCU控制芯片,2025-08-14,2025-09-20,2025-09-17,7100,7090,285,32.85,34.36,1
PO00653,SUP011,功率半导体,2025-08-14,2025-09-20,2025-09-26,11100,10558,112,25.67,25.66,1
PO00747,SUP013,模拟芯片,2025-08-14,2025-09-13,2025-09-14,6300,6185,61,19.27,19.55,1
PO00192,SUP004,MCU控制芯片,2025-08-15,2025-09-26,2025-09-25,14600,14199,214,32.43,34.64,0
PO00356,SUP006,MCU控制芯片,2025-08-15,2025-09-18,2025-09-16,6500,6316,230,32.85,33.39,1
PO00528,SUP009,功率半导体,2025-08-15,2025-09-06,2025-09-05,9000,8915,112,23.47,25.77,0
PO01418,SUP024,传感器芯片,2025-08-15,2025-09-11,2025-09-10,14500,12982,756,24.89,24.03,1
PO00490,SUP009,功率半导体,2025-08-16,2025-09-11,2025-09-08,11500,11485,188,23.47,21.53,1
PO01599,SUP027,存储芯片,2025-08-16,2025-09-14,2025-09-12,2700,2522,148,51.65,48.18,1
PO01772,SUP030,存储芯片,2025-08-16,2025-08-31,2025-09-01,3600,3509,18,47.57,48.23,1
PO00140,SUP003,MCU控制芯片,2025-08-17,2025-09-16,2025-09-13,10500,10198,87,32.91,32.85,1
PO00157,SUP003,MCU控制芯片,2025-08-17,2025-09-14,2025-09-13,4500,4468,40,32.91,32.23,1
PO00290,SUP005,MCU控制芯片,2025-08-17,2025-09-13,2025-09-11,14000,13331,200,34.47,34.82,1
PO00634,SUP011,功率半导体,2025-08-17,2025-09-19,2025-09-26,9500,9208,121,25.67,25.56,1
PO00911,SUP016,模拟芯片,2025-08-17,2025-10-03,2025-09-30,5000,4853,40,16.57,16.53,1
PO01243,SUP021,传感器芯片,2025-08-17,2025-09-17,2025-09-15,8000,7938,69,25.29,25.16,1
PO01593,SUP027,存储芯片,2025-08-17,2025-09-14,2025-09-30,11900,11571,623,51.65,51.12,1
PO01656,SUP028,存储芯片,2025-08-17,2025-09-16,2025-09-13,12000,11899,95,42.79,42.52,1
PO00368,SUP007,功率半导体,2025-08-18,2025-09-16,2025-09-14,5000,4939,40,25.7,26.0,1
PO01318,SUP022,传感器芯片,2025-08-18,2025-09-06,2025-09-05,15000,14630,105,30.23,30.64,1
PO01471,SUP025,存储芯片,2025-08-18,2025-10-03,2025-10-03,7000,6967,71,42.2,41.54,1
PO01693,SUP029,存储芯片,2025-08-18,2025-09-27,2025-09-26,12500,12335,105,49.51,49.22,1
PO00650,SUP011,功率半导体,2025-08-19,2025-09-27,2025-09-27,7000,6907,81,25.67,25.83,1
PO01229,SUP021,传感器芯片,2025-08-19,2025-09-21,2025-09-19,13500,13366,114,25.29,25.33,1
PO01540,SUP026,存储芯片,2025-08-19,2025-09-22,2025-09-19,12200,11952,99,48.9,49.29,1
PO01738,SUP029,存储芯片,2025-08-19,2025-09-26,2025-09-26,2200,2175,11,49.51,49.16,1
PO01789,SUP030,存储芯片,2025-08-19,2025-09-02,2025-08-31,8800,8684,78,47.57,45.89,1
PO00450,SUP008,功率半导体,2025-08-20,2025-09-29,2025-09-29,8200,7958,297,25.95,25.74,1
PO00530,SUP009,功率半导体,2025-08-20,2025-09-13,2025-09-11,14000,13630,203,23.47,24.65,0
PO01124,SUP019,传感器芯片,2025-08-20,2025-09-28,2025-09-28,8000,7869,66,27.56,27.65,1
PO01274,SUP022,传感器芯片,2025-08-20,2025-09-11,2025-09-10,12000,11866,74,30.23,30.15,1
PO01713,SUP029,存储芯片,2025-08-20,2025-09-25,2025-09-25,13400,13085,93,49.51,50.12,1
PO00441,SUP008,功率半导体,2025-08-21,2025-09-26,2025-09-25,7200,7044,292,25.95,25.87,1
PO00914,SUP016,模拟芯片,2025-08-21,2025-10-06,2025-10-03,7000,6938,50,16.57,16.58,1
PO01031,SUP018,模拟芯片,2025-08-21,2025-09-22,2025-09-21,8000,7763,63,19.23,19.19,1
PO01269,SUP022,传感器芯片,2025-08-21,2025-09-07,2025-09-07,11500,11196,82,30.23,30.75,1
PO00442,SUP008,功率半导体,2025-08-22,2025-09-29,2025-09-29,11200,11197,432,25.95,26.52,1
PO01004,SUP017,模拟芯片,2025-08-22,2025-09-15,2025-09-15,6000,5828,44,15.65,16.09,0
PO01200,SUP020,传感器芯片,2025-08-22,2025-09-28,2025-09-25,9700,9320,363,24.01,23.54,1
PO01320,SUP022,传感器芯片,2025-08-22,2025-09-13,2025-09-11,13500,13358,105,30.23,30.78,1
PO01410,SUP024,传感器芯片,2025-08-22,2025-09-15,2025-10-02,14000,13222,714,24.89,25.35,1
PO00294,SUP005,MCU控制芯片,2025-08-23,2025-09-18,2025-09-17,12000,11753,184,34.47,34.5,1
PO00745,SUP013,模拟芯片,2025-08-23,2025-09-22,2025-09-28,12500,12152,105,19.27,19.21,1
PO00955,SUP016,模拟芯片,2025-08-23,2025-10-05,2025-10-02,12600,12516,90,16.57,16.54,1
PO01529,SUP026,存储芯片,2025-08-24,2025-09-28,2025-09-25,14200,13913,109,48.9,48.63,1
PO00427,SUP008,功率半导体,2025-08-25,2025-10-05,2025-10-05,6700,6555,284,25.95,26.31,1
PO00683,SUP012,功率半导体,2025-08-25,2025-09-07,2025-09-05,10600,10505,127,24.03,24.14,1
PO00812,SUP014,模拟芯片,2025-08-25,2025-09-26,2025-09-26,12000,11662,99,19.84,19.69,1
PO01183,SUP020,传感器芯片,2025-08-25,2025-10-01,2025-10-01,10900,10437,418,24.01,23.81,1
PO01609,SUP027,存储芯片,2025-08-25,2025-09-25,2025-10-10,11700,11538,627,51.65,60.29,0
PO01708,SUP029,存储芯片,2025-08-25,2025-09-29,2025-09-29,4300,4175,25,49.51,50.4,1
PO00001,SUP001,MCU控制芯片,2025-08-26,2025-09-30,2025-10-10,3200,2856,175,40.43,38.85,1
PO00050,SUP001,MCU控制芯片,2025-08-26,2025-10-02,2025-10-01,14600,14218,800,40.43,35.67,1
PO00051,SUP001,MCU控制芯片,2025-08-26,2025-09-29,2025-09-28,14800,14773,793,40.43,38.72,1
PO00568,SUP010,功率半导体,2025-08-26,2025-10-03,2025-10-02,10400,10112,70,21.51,21.78,1
PO00777,SUP013,模拟芯片,2025-08-26,2025-09-27,2025-09-24,10600,10288,89,19.27,19.44,1
PO01002,SUP017,模拟芯片,2025-08-26,2025-09-17,2025-09-15,4500,4381,20,15.65,15.55,1
PO01135,SUP019,传感器芯片,2025-08-26,2025-10-08,2025-10-07,8500,8299,64,27.56,27.61,1
PO01292,SUP022,传感器芯片,2025-08-26,2025-09-14,2025-09-14,5500,5487,39,30.23,30.87,1
PO01517,SUP026,存储芯片,2025-08-26,2025-10-05,2025-10-02,6500,6485,52,48.9,49.04,1
PO00310,SUP006,MCU控制芯片,2025-08-27,2025-09-30,2025-09-30,8500,8270,317,32.85,32.41,1
PO00405,SUP007,功率半导体,2025-08-27,2025-09-24,2025-09-24,9000,8805,75,25.7,26.06,1
PO01343,SUP023,传感器芯片,2025-08-27,2025-09-24,2025-09-28,13400,13057,95,29.62,29.24,1
PO01576,SUP027,存储芯片,2025-08-27,2025-09-24,2025-10-03,7300,6642,362,51.65,57.75,1
PO00796,SUP014,模拟芯片,2025-08-28,2025-10-02,2025-09-30,10000,9862,75,19.84,19.6,1
PO00870,SUP015,模拟芯片,2025-08-28,2025-09-10,2025-09-08,2400,2305,28,17.11,16.71,1
PO00958,SUP016,模拟芯片,2025-08-28,2025-10-10,2025-10-14,2800,2786,25,16.57,17.73,0
PO01568,SUP027,存储芯片,2025-08-28,2025-09-29,2025-10-16,2400,2206,138,51.65,59.04,0
PO01584,SUP027,存储芯片,2025-08-28,2025-09-29,2025-10-07,4800,4728,284,51.65,55.06,1
PO01735,SUP029,存储芯片,2025-08-28,2025-10-05,2025-10-05,7400,7253,56,49.51,48.71,1
PO00738,SUP013,模拟芯片,2025-08-29,2025-09-30,2025-09-29,12000,11775,95,19.27,19.07,1
PO01716,SUP029,存储芯片,2025-08-29,2025-10-03,2025-10-02,10200,9937,80,49.51,48.88,1
PO00012,SUP001,MCU控制芯片,2025-08-30,2025-10-05,2025-10-20,3400,3312,180,40.43,37.79,1
PO01037,SUP018,模拟芯片,2025-08-30,2025-10-02,2025-09-29,3500,3429,36,19.23,18.93,1
PO01047,SUP018,模拟芯片,2025-08-30,2025-10-01,2025-10-01,15000,14659,106,19.23,19.0,1
PO01668,SUP028,存储芯片,2025-08-30,2025-10-02,2025-09-30,3500,3414,28,42.79,42.54,1
PO01334,SUP023,传感器芯片,2025-08-31,2025-09-25,2025-09-24,12800,12453,83,29.62,29.88,1
PO01710,SUP029,存储芯片,2025-08-31,2025-10-09,2025-10-06,12300,12273,92,49.51,48.28,1
PO00102,SUP002,MCU控制芯片,2025-09-01,2025-09-27,2025-09-24,11800,11682,92,34.81,35.13,1
PO00848,SUP015,模拟芯片,2025-09-01,2025-09-18,2025-09-24,10200,9686,123,17.11,16.69,1
PO01467,SUP025,存储芯片,2025-09-01,2025-10-17,2025-10-14,3000,2953,27,42.2,42.79,1
PO00027,SUP001,MCU控制芯片,2025-09-02,2025-10-09,2025-10-09,9400,8704,491,40.43,43.89,1
PO01216,SUP021,传感器芯片,2025-09-02,2025-09-30,2025-09-27,13000,12768,101,25.29,25.67,1
PO01700,SUP029,存储芯片,2025-09-02,2025-10-12,2025-10-11,12500,12500,91,49.51,49.0,1
PO00349,SUP006,MCU控制芯片,2025-09-03,2025-10-09,2025-10-16,3600,3459,146,32.85,32.58,1
PO00488,SUP009,功率半导体,2025-09-03,2025-09-28,2025-09-28,15000,14402,198,23.47,21.92,1
PO00887,SUP015,模拟芯片,2025-09-03,2025-09-17,2025-09-23,13400,12340,131,17.11,17.2,1
PO01430,SUP024,传感器芯片,2025-09-03,2025-10-02,2025-10-12,5000,4769,266,24.89,24.48,1
PO01006,SUP017,模拟芯片,2025-09-04,2025-09-28,2025-09-30,12500,12275,77,15.65,15.64,1
PO01521,SUP026,存储芯片,2025-09-04,2025-10-09,2025-10-08,11600,11575,108,48.9,48.93,1
PO00056,SUP001,MCU控制芯片,2025-09-05,2025-10-08,2025-10-24,13200,12551,705,40.43,35.93,1
PO00057,SUP001,MCU控制芯片,2025-09-05,2025-10-06,2025-10-20,9000,8240,472,40.43,33.43,1
PO00267,SUP005,MCU控制芯片,2025-09-05,2025-10-03,2025-10-03,3500,3328,36,34.47,33.8,1
PO00519,SUP009,功率半导体,2025-09-05,2025-09-29,2025-09-29,5000,4877,57,23.47,21.67,1
PO01181,SUP020,传感器芯片,2025-09-05,2025-10-16,2025-10-16,12500,12224,487,24.01,23.99,1
PO01211,SUP021,传感器芯片,2025-09-05,2025-10-03,2025-09-30,5000,4996,44,25.29,24.45,1
PO01477,SUP025,存储芯片,2025-09-05,2025-10-23,2025-10-20,4500,4425,43,42.2,42.36,1
PO01779,SUP030,存储芯片,2025-09-05,2025-09-24,2025-09-24,4000,3984,26,47.57,47.28,1
PO00125,SUP003,MCU控制芯片,2025-09-06,2025-10-02,2025-10-02,4500,4414,33,32.91,33.35,1
PO00831,SUP014,模拟芯片,2025-09-06,2025-10-10,2025-10-09,9500,9412,75,19.84,20.15,1
PO00843,SUP015,模拟芯片,2025-09-06,2025-09-20,2025-09-18,9600,9028,100,17.11,17.06,1
PO01396,SUP024,传感器芯片,2025-09-06,2025-09-30,2025-09-27,14500,13682,822,24.89,21.96,1
PO00920,SUP016,模拟芯片,2025-09-07,2025-10-19,2025-10-18,13400,13120,122,16.57,17.01,1
PO01095,SUP019,传感器芯片,2025-09-07,2025-10-20,2025-10-19,3000,2931,23,27.56,27.47,1
PO01123,SUP019,传感器芯片,2025-09-07,2025-10-20,2025-10-18,7500,7330,67,27.56,27.28,1
PO01204,SUP021,传感器芯片,2025-09-07,2025-10-06,2025-10-06,11000,10853,89,25.29,25.24,1
PO00105,SUP002,MCU控制芯片,2025-09-08,2025-10-04,2025-10-01,6300,6214,55,34.81,35.09,1
PO00211,SUP004,MCU控制芯片,2025-09-08,2025-10-21,2025-10-19,7600,7453,111,32.43,34.76,0
PO00402,SUP007,功率半导体,2025-09-08,2025-10-06,2025-10-04,5800,5683,58,25.7,26.78,1
PO00496,SUP009,功率半导体,2025-09-08,2025-10-02,2025-09-29,7500,7228,108,23.47,25.09,0
PO00804,SUP014,模拟芯片,2025-09-08,2025-10-13,2025-10-11,10000,9866,79,19.84,20.15,1
PO00865,SUP015,模拟芯片,2025-09-08,2025-09-26,2025-09-25,4600,4494,46,17.11,16.73,1
PO01126,SUP019,传感器芯片,2025-09-08,2025-10-20,2025-10-19,7500,7335,58,27.56,27.18,1
PO01546,SUP026,存储芯片,2025-09-08,2025-10-17,2025-10-15,10400,10318,70,48.9,49.09,1
PO00928,SUP016,模拟芯片,2025-09-09,2025-10-27,2025-10-28,4800,4774,39,16.57,16.69,1
